movie_id,title_ko,title_en,gubun,genre,nation,theater_admissions,online_cumulative,seat_cnt,lifetime_vod,first_year_vod,online_open,theater_open
FS20136741,짱구는 못말려 극장판:태풍을 부르는 나와 우주의 프린세스,CRAYON SHIN-CHAN: ARASI OYOBU ORA TO UCHU NO PRINCESS,일반영화,애니메이션,일본,217320,245789,803028,245789,180916,2013-05-02,2013-04-25
FS20156207,앵그리버드 더 무비,The Angry Birds Movie,일반영화,애니메이션,미국,680622,244398,2139582,244398,183530,2016-06-14,2016-05-19
FS20164621,덩케르크,Dunkirk,일반영화,"액션,드라마,스릴러,전쟁",미국,2823120,242838,12388923,242838,156478,2018-01-15,2017-07-20
FS20113883,초한지 - 천하대전,White Vengeance,일반영화,액션,중국,94654,244601,555267,242625,8315,2012-10-14,2012-01-11
FS20060149,카,Cars,일반영화,"애니메이션,액션,코미디",미국,573577,242516,2050075,242516,38156,2013-08-01,2006-07-20
FS20228532,한산 리덕스,Hansan: Rising Dragon REDUX,일반영화,"액션,드라마",한국,19551,242325,350547,242325,186551,2022-12-01,2022-11-16
FS20168323,염력,Psychokinesis,일반영화,"드라마,코미디",한국,990104,242376,8579837,242119,230919,2018-03-23,2018-01-31
FS20150501,극장판 요괴워치: 탄생의 비밀이다냥!,Yokai Watch: Tanjo no himitsuda nyan,일반영화,애니메이션,일본,550961,242807,1658245,242082,209658,2015-08-13,2015-07-22
FS20130021,"협녀, 칼의 기억",Memories of the Sword,일반영화,"사극,액션",한국,431310,241866,2353589,241834,215127,2015-09-01,2015-08-13
FS20123333,잭 리처,Jack Reacher,일반영화,액션,미국,784031,241024,3259446,241024,176431,2013-04-17,2013-01-17
FS20252432,주토피아 2,Zootopia 2,일반영화,애니메이션,미국,8611863,240685,38734757,240685,240685,2025-11-26,
FS20232025,트랜스포머: 비스트의 서막,Transformers: Rise of the Beasts,일반영화,액션,미국,769993,240067,6141477,240067,223457,2023-07-12,2023-06-06
FS20149859,마다가스카의 펭귄,The Penguins of Madagascar,일반영화,"애니메이션,코미디,어드벤처,가족",미국,1661388,239903,4195471,239903,145870,2015-02-03,2014-12-31
FS20124045,코리아,As One,일반영화,드라마,한국,1872808,239397,8136459,239310,20851,2012-10-14,2012-05-03
FS20155761,명탐정 코난 : 코난 실종사건 - 사상 최악의 이틀,Detective Conan : MISSING CONAN EDOGAWA CASE - HIS HISTORY'S WORST TWO DAYS,일반영화,"애니메이션,어드벤처,스릴러",일본,257381,239262,722991,239262,151225,2015-02-25,2015-02-12
FS20191589,말레피센트 2,Maleficent: Mistress of Evil,일반영화,"어드벤처,가족,판타지",미국,1444952,238718,10537555,238718,210980,2019-12-24,2019-10-17
FS20070264,라따뚜이,Ratatouille,일반영화,"애니메이션,드라마,코미디,가족",미국,1026277,238691,2925490,238691,27128,2013-08-01,2007-07-25
FS20130566,무뢰한,The Shameless,일반영화,멜로/로맨스,한국,417041,238639,3565699,238582,166700,2015-06-22,2015-05-27
FS20170982,캐리비안의 해적: 죽은 자는 말이 없다,Pirates of the Caribbean: Dead Men Tell No,일반영화,"액션,어드벤처,판타지,코미디",미국,3049894,238316,15024039,238316,202008,2017-09-27,2017-05-24
FS20181443,스카이스크래퍼,skyscraper,일반영화,"액션,스릴러",미국,1002858,237828,6260225,237828,220746,2018-08-07,2018-07-11
FS20125647,토탈 리콜,Total Recall,일반영화,"SF,액션",미국,1219637,237814,4774861,237381,210920,2012-11-08,2012-08-15
FS20010292,몬스터 주식회사,Monsters.Inc,일반영화,"애니메이션,코미디",미국,90931,237353,409407,237353,82454,2013-02-20,2001-12-20
FS20168688,레지던트 이블: 파멸의 날,Resident Evil: The Final Chapter,일반영화,,미국,765259,237327,3291437,237327,208251,2017-03-28,2017-01-25
FS20185478,극장판 헬로카봇: 옴파로스 섬의 비밀,Hello Carbot The Movie: The Secret of Omphalos Island,일반영화,애니메이션,한국,575362,237100,1962627,237100,132155,2019-03-04,2019-01-31
FS20134267,호빗: 스마우그의 폐허,The Hobbit: The Desolation of Smaug,일반영화,"어드벤처,드라마,판타지",미국,2288265,236990,7257974,236990,128383,2014-04-09,2013-12-12
FS20207443,소울,SOUL,일반영화,애니메이션,미국,2048915,236792,26485601,236792,216528,2021-03-05,2021-01-20
FS20121549,전국노래자랑,Born to Sing,일반영화,"코미디,드라마",한국,978413,236972,5983290,236718,210205,2013-05-27,2013-05-01
FS20125086,프로메테우스,Prometheus,일반영화,"SF,스릴러",미국,971482,236526,6097023,236327,14703,2015-08-13,2012-06-06
FS20228819,30일,Love Reset,일반영화,"멜로/로맨스,코미디",한국,2165853,236323,19010237,236323,223112,2023-10-12,2023-10-03
FS20137121,더 울버린,The Wolverine,일반영화,"액션,SF",미국,1075333,236220,4975426,235782,207034,2013-11-05,2013-07-25
FS20193666,오! 문희,Oh! My Gran,일반영화,"코미디,드라마",한국,356591,235607,7711410,235525,223734,2020-09-22,2020-09-02
FS20246489,미션 임파서블: 파이널 레코닝,Mission: Impossible - The Final Reckoning,일반영화,액션,미국,3392546,234979,22296156,234979,232002,2025-05-17,
FS20124142,언터처블: 1%의 우정,Untouchable,일반영화,"코미디,드라마",프랑스,1721613,234796,7912268,234796,23322,2014-03-11,2012-03-22
FS20199500,뜨거운 피,Hot Blooded,일반영화,"범죄,드라마",한국,400393,234570,8162032,234570,221523,2022-04-18,2022-03-23
FS20131221,젊은 엄마,,일반영화,"멜로/로맨스,드라마,판타지",한국,528,234403,528,234403,85490,2014-09-04,2013-08-06
FS20184187,언니,No Mercy,일반영화,액션,한국,198377,234403,1388742,234403,152377,2019-02-11,2019-01-01
FS20183238,스파이더맨: 뉴 유니버스,Spider-Man: Into the Spider-Verse,일반영화,"애니메이션,액션,가족",미국,727602,234388,3709914,234388,173634,2019-02-19,2018-12-12
FS20137549,터보,Turbo,일반영화,애니메이션,미국,1925154,233816,4207318,233816,167981,2013-07-25,
FS20127595,동창생,Commitment,일반영화,"액션,드라마",한국,1048280,234351,6625865,233662,207415,2013-11-06,
FS20140193,서부전선,The Long Way Home,일반영화,"전쟁,드라마",한국,609063,233661,2560693,233661,211167,2015-10-08,2015-09-24
FS20153447,바람 바람 바람,What a Man Wants,일반영화,코미디,한국,1194229,233051,9383127,232977,203680,2018-05-11,2018-04-05
FS20183073,베일리 어게인,A Dog's Purpose,,,미국,94176,232684,743782,232684,137453,2019-01-17,2018-11-22
FS20145141,위플래쉬,Whiplash,,,미국,1731940,232388,11529513,232388,127783,2015-05-08,2015-03-12
FS20176947,원더,Wonder,,,미국,279055,232303,1499272,232303,139374,2018-02-26,2017-12-27
FS20185242,신비아파트: 금빛 도깨비와 비밀의 동굴,The Haunted House: The Secret of the Cave,일반영화,"애니메이션,판타지,어드벤처",한국,678264,232137,2049828,232137,170001,2018-08-23,2018-07-25
FS20177005,레슬러,LOVE+SLING,일반영화,"드라마,코미디",한국,771141,231348,6354628,231348,202400,2018-05-11,2018-05-09
FS20123201,노리개,Norigae,일반영화,드라마,한국,169066,231792,1587717,231339,172468,2013-04-30,2013-04-18
FS19930176,쥬라기 공원,Jurassic Park,일반영화,"SF,액션,어드벤처",미국,43187,231048,367638,231048,15597,2012-10-14,1993-07-17
FS20235974,인사이드 아웃 2,Inside Out 2,일반영화,애니메이션,미국,8799612,230996,50021271,230996,218806,2024-06-12,
FS20161561,바다 탐험대 옥토넛 시즌4: 빙하탐험선S,OCTONAUTS Season4: GUP-S,,,영국,60979,230937,289269,230937,128699,2016-03-22,2016-02-25
FS20180542,50가지 그림자: 해방,FIFTY SHADES FREED,일반영화,"드라마,멜로/로맨스,스릴러",미국,217785,230864,1464937,230864,125196,2018-04-16,2018-02-21
FS20185352,어스,Us,일반영화,,미국,1475087,230467,9817512,230467,189038,2019-04-16,2019-03-27
FS20124082,미스터 고,Mr. Go,일반영화,"코미디,드라마",한국,1329061,231845,6556882,230448,208884,2013-07-17,
FS20147930,나의 사랑 나의 신부,"My Love, My Bride",일반영화,"멜로/로맨스,코미디",한국,2141197,230452,12577708,230372,176596,2014-11-05,2014-10-08
FS20149811,인투 더 스톰,Into the Storm,일반영화,"액션,스릴러",미국,2078825,229283,7190322,229283,195220,2014-11-24,2014-08-28
FS20184891,수퍼 소닉,Sonic the Hedgehog,일반영화,"애니메이션,액션,어드벤처",미국,118725,228808,1429763,228808,146244,2020-02-28,2020-02-12
FS20155423,시카리오: 암살자의 도시,Sicario,,,미국,153510,228616,927783,228616,132405,2015-12-22,2015-12-03
FS20136962,레드: 더 레전드,RED2,일반영화,"액션,코미디,범죄",미국,3004649,228519,9403538,228519,193976,2013-11-22,2013-07-18
FS20110906,특수본,S.I.U.,일반영화,"액션,범죄",한국,1118258,229263,7366675,228418,206660,2011-11-24,
FS20189663,게이트,Gate,일반영화,"범죄,코미디",한국,101381,227936,682676,227723,201997,2018-03-22,2018-02-28
FS20130561,관능의 법칙,Venus Talk,일반영화,"드라마,코미디",한국,781516,227559,4370794,227393,191265,2014-03-18,2014-02-13
FS20193822,뮬란,Mulan,일반영화,"어드벤처,드라마,가족",미국,236247,227209,6809865,227209,222190,2020-09-29,2020-09-17
FS20140226,호빗: 다섯 군대 전투,The Hobbit: The Battle of the Five Armies,일반영화,"어드벤처,판타지",미국,2841382,227044,9022602,227044,156933,2015-03-23,2014-12-17
FS20164174,브이아이피,V.I.P.,일반영화,"범죄,드라마",한국,1373316,227008,7878017,227008,91287,2018-01-16,2017-08-23
FS20217335,잭 스나이더의 저스티스 리그,Zack Snyder's Justice League,일반영화,"액션,SF",미국,0,226703,0,226703,215766,2021-03-17,
FS20188421,미스터 주: 사라진 VIP,MR. ZOO: THE MISSING VIP,일반영화,"코미디,드라마",한국,604143,226341,3473638,226341,210082,2020-02-12,2020-01-22
FS20142407,오늘의 연애,Love Forecast,일반영화,"멜로/로맨스,코미디",한국,1891993,226727,7896782,226260,186862,2015-02-09,2015-01-14
FS20199448,어린 의뢰인,My First Client,일반영화,"드라마,가족",한국,204671,226236,2339720,226236,209509,2019-06-19,2019-05-22
FS20147247,300: 제국의 부활,300: Rise of an Empire,일반영화,"액션,드라마,전쟁",미국,1593116,226158,10734443,226158,183300,2014-05-29,2014-03-06
FS20141261,드라큘라: 전설의 시작,Dracula Untold,일반영화,"판타지,액션",미국,1321751,225998,8374777,225998,203087,2014-10-08,
FS20162941,컨저링 2,The Conjuring 2,일반영화,,미국,1930385,224926,7348333,224926,117589,2016-08-30,2016-06-09
FS20111113,퍼스트 어벤져,Captain America: The First Avenger,일반영화,"액션,SF",미국,514579,224870,2484087,224870,45328,2013-11-12,2011-07-28
FS20162002,명탐정 코난: 순흑의 악몽,Detective Conan : The Darkest Nightmare,일반영화,"애니메이션,미스터리,어드벤처",일본,522344,224852,1104304,224852,133696,2016-08-08,2016-08-03
FS20134046,월터의 상상은 현실이 된다,The Secret Life of Walter Mitty,일반영화,"어드벤처,코미디,드라마",미국,957277,224337,3581280,224337,107174,2014-02-05,2013-12-31
FS20170124,명탐정 코난:진홍의 연가,Detective Conan: Crimson Love Letter,일반영화,애니메이션,일본,450705,223753,1262023,223753,153051,2017-08-18,2017-08-02
FS20170658,PMC: 더 벙커,Take Point,일반영화,액션,한국,1671548,223187,8378530,223032,213019,2019-01-22,2018-12-26
FS20196478,영웅,Hero,일반영화,"드라마,뮤지컬",한국,3278686,222603,18255700,222603,207465,2023-02-17,2022-12-21
FS20123381,깡철이,Tough As Iron,일반영화,"드라마,액션,가족",한국,1209363,222184,7679187,221789,184348,2013-10-02,
FS20133602,노아,Noah,일반영화,"어드벤처,드라마,판타지",미국,2026594,224202,10310062,221773,217748,2014-03-20,
FS20254121,살목지,Salmokji : Whispering Water,일반영화,,한국,3240787,221241,21681279,221241,221241,2026-04-08,
FS20154908,7년의 밤,Seven Years of Night,일반영화,"스릴러,드라마",한국,528007,221089,4053982,220928,206823,2018-04-09,2018-03-28
FS20113916,러브픽션,Love Fiction,일반영화,"멜로/로맨스,코미디",한국,1726227,221228,8863603,220765,28756,2012-10-14,2012-02-29
FS20058720,명탐정 코난 : 수평선상의 음모,Detective Conan : Strategy Above the Depth,일반영화,애니메이션,일본,389871,220624,1047477,220624,119914,2013-08-21,2013-08-07
FS20112621,셜록홈즈 : 그림자 게임,Sherlock Holmes: A Game of Shadows,일반영화,"액션,미스터리",미국,2239156,220436,7802495,220436,176313,2011-12-21,
FS20149062,연애의 맛,Love Clinic,일반영화,"멜로/로맨스,코미디",한국,214539,220148,1632731,220148,182606,2015-05-11,2015-05-07
FS20212618,수퍼 소닉2,Sonic the Hedgehog 2,일반영화,"애니메이션,액션,어드벤처,코미디,가족,판타지,SF",미국,315288,220112,3461543,220112,167102,2022-05-02,2022-04-06
FS20135241,웜 바디스,Warm Bodies,일반영화,"멜로/로맨스,액션",미국,1169839,220369,6593814,220078,185823,2013-03-14,
FS20199842,인비저블맨,The Invisible Man,일반영화,,미국,575043,219716,11443376,219716,200466,2020-03-16,2020-02-26
FS20183479,극장판 짱구는 못말려: 아뵤! 쿵후 보이즈 ~라면 대란~,Crayon Shin-chan: Burst Serving! Kung Fu Boys - Ramen Rebellion,일반영화,애니메이션,일본,353012,219147,944268,219147,155412,2019-01-10,2018-12-19
FS20111249,카 2,Cars 2,일반영화,"애니메이션,코미디",미국,465599,219120,1801540,219120,51237,2013-07-18,2011-07-20
FS20148461,살인의뢰,The Deal,일반영화,"범죄,스릴러",한국,855980,219193,6018151,219053,192014,2015-04-03,2015-03-12
FS20218800,거룩한 밤: 데몬 헌터스,Holy Night: Demon Hunters,일반영화,액션,한국,777659,218961,4997421,218961,218620,2025-04-30,
FS20168250,골든슬럼버,Golden Slumber,일반영화,"범죄,드라마",한국,1387508,218632,6403925,218521,205479,2018-03-05,2018-02-14
FS20131246,엔더스 게임,Ender's Game,일반영화,"SF,액션,어드벤처",미국,654212,218693,3155880,218291,204820,2014-01-13,2013-12-31
FS20179281,컨택트,Arrival,일반영화,"SF,드라마,스릴러",미국,655725,217670,3699772,217670,168644,2017-03-29,2017-02-02
FS20136761,개구쟁이 스머프 2,The Smurfs 2,일반영화,"애니메이션,코미디,가족",미국,921788,216067,2078369,216067,114401,2013-09-11,2013-08-01
FS20207893,프리즌 이스케이프,ESCAPE FROM PRETORIA,,,영국,217056,215588,4654210,215588,206553,2020-05-06,2020-05-06
FS20214981,몬스터 헌터,Monster Hunter,일반영화,"액션,어드벤처",미국,102104,215477,1980461,215477,206895,2021-02-23,2021-02-10
FS20124136,마다가스카3 : 이번엔 서커스다!,Madagascar3 : Europe’s Most Wanted,일반영화,"애니메이션,어드벤처,코미디",미국,1635088,215267,5810409,215267,157945,2012-06-06,
FS20110659,트랜스포머 3,Transformers :The Dark Side of the Moon,일반영화,"액션,어드벤처",미국,7785189,215215,24030108,215215,17368,2014-10-08,2011-06-29
FS20211937,귀공자,The Childe,일반영화,액션,한국,682857,214996,5537120,214996,198391,2023-07-10,2023-06-21
FS20147947,워킹걸,Casa Amor; Exclusive for Ladies,일반영화,"코미디,멜로/로맨스",한국,151584,214953,929751,214953,184558,2015-01-07,
FS20197434,자산어보,The Book of Fish,일반영화,"사극,드라마",한국,342896,214690,8391540,214690,206728,2021-04-20,2021-03-31
FS20070061,트랜스포머,Transformers,일반영화,"SF,액션,어드벤처",미국,7405449,214458,18747024,214458,16101,2014-10-08,2007-06-28
FS20137562,퍼시 잭슨과 괴물의 바다,Percy Jackson and Sea of Monsters,일반영화,"판타지,어드벤처",미국,519584,214216,2258698,214216,158526,2013-12-24,2013-09-12
FS20184571,천문: 하늘에 묻는다,Forbidden Dream,일반영화,사극,한국,2000735,213022,10116982,213022,202120,2020-01-21,2019-12-26
FS20198430,나이브스 아웃,KNIVES OUT,일반영화,"미스터리,스릴러",미국,822315,212721,4430502,212721,187713,2020-02-04,2019-12-04
FS20198598,명탐정 피카츄,Pokemon Detective Pikachu,일반영화,"액션,어드벤처,코미디",미국,686809,212537,3404406,212537,171844,2019-05-30,2019-05-09
FS20205986,연애 빠진 로맨스,Nothing Serious,일반영화,"기타,멜로/로맨스,코미디",한국,606882,212328,9385224,212328,199133,2021-12-14,2021-11-24
FS19920231,미녀와 야수,Beauty and the Beast,일반영화,"애니메이션,드라마,가족",미국,148966,212064,804257,212064,21821,2014-07-22,1992-07-04
FS20192401,포드 V 페라리,FORD v FERRARI,일반영화,"액션,드라마",미국,1376107,212041,7303684,212041,182524,2019-12-27,2019-12-04
FS20123329,스타트렉 다크니스,Star Trek Into Darkness,일반영화,"액션,SF,어드벤처",미국,1607555,211588,6983373,211588,161806,2013-08-28,2013-05-30
FS20100188,하녀,The Housemaid,일반영화,"스릴러,멜로/로맨스",한국,2267581,211484,11399645,211484,14175,2014-03-26,2010-05-13
FS20113653,잃어버린 세계를 찾아서 2: 신비의 섬,Journey 2: The Mysterious Island,일반영화,"액션,어드벤처",미국,1149628,210850,4928262,210850,808,2013-12-23,2012-01-19
