movie_id,title_ko,title_en,online_open,theater_open,lifetime_vod,first_year_vod,first_year_note,peak_share,n_years
FS19830109,스페이스 간담브이,Space Gundam-V,1983-07-21,,452,0,,0.188,1
FS20149246,리틀 고비,Little Gobie,2017-01-02,,452,0,partial(<12mo data),0.465,1
FS20217772,1박 2일 출장 여상사의 밤 호출,,,,452,452,,0.524,1
FS2023C683,반지제왕:유령무사,THE SWORD,2023-07-12,,452,452,partial(<12mo data),0.369,1
FS20203041,여관의 뜨거운 밤,,2020-07-22,,452,0,,0.409,1
FS2024A902,협녀: 쾌도지존,The Blade of Flower,,,452,452,partial(<12mo data),0.374,1
FS20228180,젊은 대물에 중독된 아줌마,,2022-10-27,,452,0,,0.81,1
FS20157589,나치의 대침공,Nazis at the Center of the Earth,2015-11-19,,451,377,,0.171,1
FS20163983,코어 임팩트: 행성 충돌,Asteroid vs Earth,2016-11-11,,451,451,partial(<12mo data),0.712,1
FS20224351,섹스소녀 17,,2022-03-31,2022-04-07,451,451,partial(<12mo data),0.479,1
FS20223805,에이아이 섹스호텔,,2022-02-18,2022-02-18,451,451,partial(<12mo data),0.437,1
FS20233004,거짓말 2023,,2023-08-23,,451,451,partial(<12mo data),0.439,1
FS20218521,원주,,2023-04-03,2021-06-24,451,451,partial(<12mo data),0.412,1
FS2023C563,일급 살수,Dangerous Taken,2023-06-29,,451,451,partial(<12mo data),0.49,1
FS20247244,호빠 : 예쁜 언니들과 하드코어,,2024-02-08,,451,451,partial(<12mo data),0.244,1
FS2024A170,타이치: 영웅제일검,tai chi's beast mound,,,451,451,,0.437,1
FS20259808,발레리나 어쌔신,Ballerina Assassin,2025-11-17,,451,451,,0.381,2
FS20250635,자궁 특별진료 무삭제판,Nigiraretesimatta,2026-01-12,,451,451,,0.563,1
FS20264227,악녀: 스나이퍼 배틀,Sniper Battle,,,451,451,partial(<12mo data),0.541,1
FS20252280,진심으로 나를 사랑한 새엄마,,2026-05-18,,451,160,partial(<12mo data),0.537,1
FS20072075,나비두더지,Butterflymole,2008-02-21,,450,0,,0.444,1
FS20060131,5x2,Five times two,2006-05-26,,450,0,,0.209,1
FS20230041,루비콘,Rubikon,2023-02-15,2023-02-23,450,450,partial(<12mo data),0.402,1
FS20249961,도련님 이러시면 안되요,,,,450,450,partial(<12mo data),0.309,1
FS20231578,섹기 잔뜩 오른 새엄마 질펀한 밤,,2023-05-12,,450,10,,0.951,1
FS20248723,며느리의 그맛 무삭제판,,2025-02-05,,450,364,,0.184,2
FS20070192,데스워터,Death Water,2007-05-31,,449,0,,0.537,1
FS19990319,터뷸런스 2,Fear Of Flying,2019-02-04,1999-12-27,449,0,partial(<12mo data),0.327,2
FS19988125,프로세스,The Process,,,449,449,partial(<12mo data),0.49,1
FS20162123,리퍼,Reaper,2016-03-10,,449,449,partial(<12mo data),0.22,1
FS20165542,아즈마 린의 전기고문실,Girls Jail cell prison,2016-06-17,,449,449,partial(<12mo data),0.555,1
FS2023C450,쿵후시티:허슬파이터,The City Of Kungfu,2023-05-18,,449,449,partial(<12mo data),0.693,1
FS20236694,아톰 새로운 시작,Astro Boy,2024-01-31,,449,449,,0.437,1
FS20250061,생사위기,Battle of the Wolf,,,449,449,,0.441,2
FS20259135,거친 떡질-점장님 거친맛에 떡실신 무삭제판,WAKAN OKASARETATUMA-09,2025-11-06,,449,449,,0.628,1
FS20048737,씨잉 아더 피플,Seeing Other People,,,448,448,,0.228,1
FS19970002,올가미,The Hole,1997-11-01,,448,0,,0.114,2
FS19870044,외계에서 온 우뢰매 전격 쓰리 작전,Blitz Of Wuroi-mae From Outer Space,1987-07-17,,448,0,,0.214,1
FS20136799,21 앤드 오버,21 and over,2013-12-18,,448,434,,0.475,1
FS20224556,스네이크헤드,Snakehead,2022-04-15,,448,448,partial(<12mo data),0.292,1
FS20211479,매일 밤 흥건한 유부녀,,2021-11-08,,448,254,,0.337,1
FS20257582,섹스동호회에서 짝짓기 시키는 러브버그 외계인,,,,448,448,partial(<12mo data),0.634,1
FS2025A539,어느 고독에 대한 기록,Solitude,,,448,448,,0.382,2
FS20254741,그냥 와서 즐기라는 무방비 유부녀,,,,448,448,,0.83,1
FS2026A621,미스디렉션,MISDIRECTION,,,448,448,partial(<12mo data),0.558,1
FS20250272,티팬티가 핑크인 엄마친구,,,,448,448,,0.585,1
FS20038121,에이전트 코디 뱅스,Agent Cody Banks,,,447,447,partial(<12mo data),0.772,1
FS20147814,타잔 - 조니 웨이스뮬러 편 4,Tarzan's Secret Treasure,,,447,447,,0.526,1
FS20159336,비디오 속 나의 비밀정사,God Damn!!,2015-12-19,,447,385,,0.291,1
FS20219364,불쾌한 섹스,,2021-08-13,,447,287,,0.53,1
FS20232440,친구 여친이 내 물건을 만졌다!,My friend's girlfriend touched my dick!,2023-07-12,2023-07-11,447,431,partial(<12mo data),0.609,1
FS20229431,잘빠진 새엄마 무삭제,,2023-01-03,,447,447,,0.655,1
FS20233222,의붓딸 몰래 봇물터진 장모님,,,,447,447,,0.405,1
FS20257889,직장 상사의 물건이 커서 뒷문 개방,,,,447,447,,0.579,2
FS20040602,메트레스 연인,Maitresse,2004-06-11,,446,0,,0.128,1
FS20142283,바운티 킬러,Bounty Killer,2014-10-08,,446,446,partial(<12mo data),0.724,1
FS20162819,절세부인의 사랑,Crime and Punishment the first volume,2016-04-14,,446,446,partial(<12mo data),0.516,1
FS20163523,쌍둥이 에로 킬러 - 자매의 유혹,,2016-11-04,,446,446,partial(<12mo data),0.74,1
FS20224924,맛있는 친구아내 무삭제판,Best friend's wife,,,446,446,partial(<12mo data),0.677,1
FS20226742,계부에 빠진 딸,,2022-08-31,2022-08-28,446,446,partial(<12mo data),0.7,1
FS20211406,다다미 부인의 다다익선,,2021-11-29,,446,432,,0.466,1
FS20208488,싱글의 세계,,2020-10-15,,446,0,,0.601,1
FS20241237,장모님 제발 한번만 빌려주세요,,2024-06-21,,446,446,partial(<12mo data),0.345,1
FS20252400,"깊고, 좁고, 촉촉한 처형의 유혹 무삭제",,2025-09-29,,446,407,,0.502,2
FS20262804,사위 사랑은 장모 5,,2026-04-30,,446,446,partial(<12mo data),0.803,1
FS20137346,모든 것의 끝,Khallas: The Beginning of End,,,445,445,partial(<12mo data),0.153,1
FS20135123,커플로 살아남기,Life as We Know It,,,445,148,,0.474,2
FS20137523,스파클,Sparkle,,,445,445,,0.966,1
FS20131803,MR 73,MR 73,,,445,445,partial(<12mo data),0.425,1
FS20127190,오하이오 삿포로,Ohayo Sapporo,2013-01-03,,445,445,,0.454,1
FS20143062,벨,BELL,,,445,445,partial(<12mo data),0.6,1
FS20167625,남편 후배의 야한 속삭임,I'm sorry for the indecent~RIKO HONDA~,2016-08-03,,445,445,partial(<12mo data),0.382,1
FS20226524,불륜이지만 괜찮아,,2022-08-24,2022-08-23,445,445,partial(<12mo data),0.578,1
FS20219558,퍼펙트 머더: 와이 우먼 킬,The Stylist,,,445,445,,0.335,1
FS20200442,집주인 물건 빨아주는 세탁가정부,Housekeeper Akari,2020-06-10,,445,0,,0.874,1
FS20228884,농락 당한 여성 범죄자들,,2022-12-01,,445,442,,0.526,1
FS20231216,타임 이즈 업2,Game of love,2023-05-31,,445,445,partial(<12mo data),0.575,1
FS20100011,춤추는 꿈틀이 밴드,Sunshine Barry & The Disco Worms,2010-02-04,,444,0,,0.284,1
FS20080750,달콤한 거짓말,Lost & Found,2008-12-18,,444,0,,0.185,1
FS20070450,엠,M,2007-10-25,,444,0,,0.653,1
FS20150468,말로니의 두 번째 이야기,Standing Tall,2016-07-14,,444,444,partial(<12mo data),0.417,1
FS20179767,좋아죽는 미망인,Ottonisinareta Sukimono-onna,2017-08-10,,444,0,,0.676,1
FS19970136,쥬드,Jude,2022-03-29,1997-04-05,444,422,partial(<12mo data),0.27,1
FS20227287,킬링 맨,There Are No Saints,,,444,444,,0.399,1
FS20206184,민족,Diaspora,2023-02-28,2023-03-01,444,444,partial(<12mo data),0.543,1
FS20134443,꽃과 뱀,Flowers And Snakes,,,444,228,,0.106,2
FS20236815,남편을 위해 마네킹으로 출하된 아내,,2025-09-01,,444,410,partial(<12mo data),0.608,1
FS2025A386,헌팅 그라운드,Hunting Ground,,,444,444,,0.318,2
FS20112880,독도 korea,,,,443,443,,0.287,1
FS20138795,"닥터 슬럼프 스페셜 : 응차! 사랑을 담아, 펭귄마을 올림",,,,443,443,partial(<12mo data),0.233,1
FS20137327,야곱,Jacob,,,443,423,,0.429,2
FS20161341,로그인,Log in,2016-01-28,,443,443,,0.411,1
FS20224672,풍만천사 친구엄마 최종장,,,,443,443,partial(<12mo data),0.695,1
FS20219595,영화의 거리,,2021-09-16,,443,371,,0.205,1
FS20010147,체리 폴스,Cherry Falls,2022-03-29,2001-03-09,443,443,partial(<12mo data),0.492,1
FS20210141,태백검,Taibai Sword,,,443,443,,0.318,1
FS20227637,걸리버 리턴즈,Gulliver Returns,2022-11-14,2022-11-03,443,409,,0.181,1
FS2025A424,비전스: 금기된 시선,VIsions,,,443,443,partial(<12mo data),0.677,1
FS20254782,새엄마 : 오늘은 제가 해드릴게요,,2025-07-24,,443,443,partial(<12mo data),0.659,1
FS20252684,자매 마사지 서비스,,,,443,443,partial(<12mo data),0.413,1
FS20246048,세븐 베일즈,SEVEN VEILS,2025-05-14,,443,443,partial(<12mo data),0.652,1
FS2026A805,특수부대: 흑암,Dark Forest,,,443,443,partial(<12mo data),0.582,1
FS19998563,포르노킬러리웅,,,,442,442,partial(<12mo data),0.371,1
FS19958729,정사수표 10,,,,442,442,partial(<12mo data),0.704,1
FS19708115,완전 범죄,Investigation Of A Citizen Above Suspicion,,,442,442,partial(<12mo data),0.588,1
FS20163662,미셔너리: 감춰진 그림자,Missionary,2016-05-19,,442,442,partial(<12mo data),0.371,1
FS19970162,볼케이노,Volcano,1997-05-17,,442,0,,0.12,1
FS20226376,갖고싶은 형수님,,2022-08-08,,442,442,partial(<12mo data),0.468,1
FS20212821,카니발 클럽,The Cannibal Club,2022-02-24,,442,442,partial(<12mo data),0.468,1
FS2024A385,언더커버: 잠입수사,LIKE SHEEP AMONG WOLVES,,,442,442,partial(<12mo data),0.559,1
FS20232996,이모 입안 가득 채워준 조카 무삭제판,Big tits aunt,,,442,442,,0.855,1
FS20236595,자위하는 어린여자,,,,442,442,,0.296,1
FS20255580,허락한 며느리들,Yoituburete,2025-06-30,,442,442,partial(<12mo data),0.71,1
FS20131081,우리 엄마는 돌리파튼,The Year Dolly Parton Was My Mom,2013-08-04,,441,441,partial(<12mo data),0.431,1
FS20038398,알렉산드라의 계략,Alexandra's Project,,,441,441,partial(<12mo data),0.719,1
FS20167022,스무살 내 친구 - 미친 향기,Friend +,2016-07-15,,441,441,partial(<12mo data),0.655,1
FS20162642,욕망의 젊은 도우미,Desire & A Knife,2016-03-28,,441,441,partial(<12mo data),0.624,1
FS20010289,도망자 3,Proximity,2001-12-07,,441,0,,0.546,1
FS20211964,섹스돌:리얼 정사,,2021-11-24,,441,0,,0.925,1
FS20248493,몬스터 프렌즈,Hanna and the Monsters,2024-04-25,,441,441,partial(<12mo data),0.481,1
FS20256745,아우디 vs 란치아,Race for Glory: Audi vs Lancia,,,441,441,partial(<12mo data),0.449,1
FS20252213,처음엔 실수 두번째는 자기가 원한 친구 엄마,,2026-04-07,,441,206,partial(<12mo data),0.274,2
FS19730023,흑권,Heukgwon,1973-09-09,,440,0,,0.243,1
FS19930127,인터셉터,Interceptor,1993-04-24,,440,0,,0.377,1
FS20161627,눈맞은 유부녀,Knee pillow,2016-02-03,,440,440,partial(<12mo data),0.402,1
FS20224434,백골 요괴전,Hey! Little Bones,2022-05-25,,440,440,partial(<12mo data),0.577,1
FS20209426,아이돌 섹스: LA 교포녀,,2020-06-19,,440,0,,0.636,1
FS20211975,픽시,Pixie,2021-12-20,,440,440,,0.805,1
FS19750082,육체의 약속,Promises,2021-11-29,1975-07-26,440,411,,0.273,1
FS20225671,같은밭에 씨뿌리기,,2022-07-14,,440,0,,0.536,1
FS2026A581,금의위: 황실 암살단,Plot of Fire,,,440,440,partial(<12mo data),0.636,1
FS20136912,패셔니트 리벤지,Friend of the Family II,,,439,439,partial(<12mo data),0.636,1
FS20098374,44 인치 가슴,44 Inch Chest,,,439,439,partial(<12mo data),0.456,1
FS20071039,링 게이트,11:11: The Gate,,,439,439,partial(<12mo data),0.31,1
FS20167623,터져버린 마사지 부인,Mature woman Erotic massage Story,2016-08-01,,439,439,partial(<12mo data),0.399,1
FS20158355,600 마일,600 Miles,2016-12-08,,439,439,partial(<12mo data),1.0,1
FS20226735,아이의 노랫소리를 들려줘,Sing a Bit of Harmony,2022-09-22,,439,439,partial(<12mo data),0.583,1
FS20211527,어거스트 버진,The August Virgin,2022-03-24,,439,439,partial(<12mo data),0.271,1
FS20249212,빈센트: 살인유발자,Vincent Must Die,,,439,439,partial(<12mo data),0.39,1
FS20253923,극장판 닌자보이 란타로: 도쿠타케 닌자대 최강의 군사,"NINTAMA RANTARO, The Fierce Strategist of the Dokutake Ninja",2025-05-14,,439,439,partial(<12mo data),0.369,1
FS2026A092,베라 앤 플레저,VERA AND THE PLEASURE OF OTHERS,,,439,439,partial(<12mo data),0.501,1
FS20136898,"블레스 미, 울티마","Bless Me, Ultima",,,438,438,partial(<12mo data),0.676,1
FS20154692,색남을 보았다 - 남친,Her mother Evil mind,2015-09-23,,438,170,,0.249,1
FS2023C131,존 앤드 더 홀,John and the Hole,,,438,438,,0.409,1
FS20241918,신도시 엄마들 파이널,,2024-07-23,,438,438,partial(<12mo data),0.263,1
FS20225702,야한 이모,,2022-07-12,,438,0,,0.975,1
FS2025A750,불사조: 봉황정령의 부활,The Legend of Feng Lou：Divine Fox,,,438,438,,0.539,1
FS20250408,데드 콜,"Sorry, Charlie",,,438,438,,0.432,1
FS20259467,사운드 오브 폴링,Sound of Falling,2025-12-17,,438,438,,0.384,1
FS19820077,타인의 둥지,Another'S Nest,1982-11-20,,437,0,,0.144,1
FS20152402,업사이드 다운,Upside Down,2016-04-14,,437,437,partial(<12mo data),0.503,1
FS20155805,뷰티풀 레이디스,Beautiful Ladies,2016-11-10,,437,437,partial(<12mo data),0.577,1
FS20162807,타락하는 여상사,Insulted Career woman,2016-04-06,,437,437,partial(<12mo data),0.65,1
FS2023C964,홍희관: 마문요녀,The Legend of Shaolin,2023-08-11,,437,437,partial(<12mo data),0.38,1
FS2025A885,기생수 : 이형기생,The Captive,,,437,437,partial(<12mo data),0.513,1
FS20240417,남편 후배에게 당한 날 무삭제,,,,437,437,,0.581,1
FS20080837,둠스데이:지구 최후의 날,Doomsday,2008-06-19,,436,0,,0.459,1
FS20135086,배드포드 : 남겨진 사람들,Bedford: The Town They Left Behind,,,436,422,,0.264,2
FS20126004,비념,Jeju Prayer,2013-04-03,,436,436,partial(<12mo data),0.56,1
FS20142703,트레져 아일랜드,Treasure Island,,,436,436,partial(<12mo data),0.732,1
FS20149756,틴토 브라스의 모든 것,Is Tinto Brass,2014-10-29,,436,436,partial(<12mo data),0.743,1
FS19838036,위험한 게임,War Games,,,436,436,partial(<12mo data),0.443,1
FS20210727,이터널 친구엄마,,2021-10-18,,436,220,,0.337,1
FS20211082,크리미널 카운트다운,Criminal Countdown,2022-02-02,,436,436,partial(<12mo data),0.58,1
FS20230771,심야의 개인비서,,2023-04-11,2023-04-06,436,434,partial(<12mo data),0.42,1
FS20203424,신세계로부터,From the New World,2024-01-11,2023-12-20,436,436,,0.42,1
FS2024A767,독고천하,Dugu World: Strange Eyes,,,436,436,,0.394,1
FS20261083,여자 마사지 : 한여자 세남자,,2026-04-01,,436,436,partial(<12mo data),0.757,1
FS20070026,욕망,Desire,2007-01-24,,435,0,,0.343,1
FS20131825,마이 프리티 걸,Bert and Arnie's Guide to Friendship,2013-08-22,,435,392,partial(<12mo data),0.464,1
FS20147681,디아즈: 이 피를 지우지 말라,Diaz: Don't Clean Up This Blood,2014-04-17,,435,435,partial(<12mo data),0.453,1
FS20136468,42일간의 기적,Musical Chairs,,,435,435,,0.297,1
FS20224765,젊은 알바의 맛,,2022-05-26,2022-05-06,435,435,partial(<12mo data),0.297,1
FS20226069,코드네임 : 에이전트 블랙,Outsource,2022-12-07,,435,435,,0.634,1
FS2024A145,에마 무삭제판,Silip Sa Apoy,,,435,435,partial(<12mo data),0.671,1
FS2024A502,중화영웅 욕화수라,,,,435,435,partial(<12mo data),0.428,1
FS20255515,"맛섹스 : 형수, 친구엄마, 며느리",,2025-08-14,,435,435,partial(<12mo data),0.474,1
FS20258776,프레젠스,Presence,2026-02-04,,435,435,partial(<12mo data),0.356,1
FS20261675,중년 성생활의 종착지,,2026-02-12,,435,435,partial(<12mo data),0.586,1
FS20253735,남편 옆에서 사장님 씨를 잔뜩 품었다 무삭제판,TIKANNIKURUXTUTATUMA-07,2025-04-08,,435,297,,0.497,1
FS20110902,미싱 : 심해미인,Missing,,,434,434,,0.161,1
FS20100661,우리 만난 적 있나요,Try to Remember,2010-11-25,,434,0,,0.138,1
FS20224576,기운센 새아들 무삭제판,,2022-05-27,,434,434,partial(<12mo data),0.29,1
FS20223086,카드카운터,The Card Counter,,,434,434,,0.611,1
FS20223323,달콤한 S교육,,2022-01-21,2022-01-14,434,434,,0.242,1
FS20212143,미씽: 다자브의 비밀,Respite,,,434,434,,0.247,1
FS2023C821,손오공: 광음지력,The Macaque Monkey,2023-04-05,,434,434,partial(<12mo data),0.387,1
FS20230161,잘하는 남동생 무삭제,,2023-02-23,,434,434,partial(<12mo data),0.325,1
FS20246981,흑인 거근에 나락 가버린 아내 무삭제판,,,,434,434,partial(<12mo data),0.442,1
FS20249119,여친의 엄마와 그리고 남친의 삼촌과,,2024-04-02,,434,434,partial(<12mo data),0.267,1
FS20249319,삼국지-전장무쌍,三国之战神无双,,,434,434,partial(<12mo data),0.594,1
FS20249767,신도시 엄마들 II,,2024-04-19,,434,434,partial(<12mo data),0.362,1
FS20230232,섹시한 아줌마 그 잡채,Sgm-49,,,434,282,,0.514,2
FS20256510,친구엄마와 극딜한 밀실섹스,,2025-08-23,,434,434,partial(<12mo data),0.959,1
FS20249358,극장판 미스터리라 하지 말지어다,Don't Call It Mystery The Movie,2024-11-27,,434,426,,0.523,1
FS20226291,털려버린 아내 무삭제판,HOMELESSNI OKASARETA WAKAZUMA,2022-07-27,,434,0,,0.629,2
FS20261620,나이트 라이더,Jackdaw,2026-02-12,,434,434,partial(<12mo data),0.684,1
FS20229319,2대1 돌려먹기,,2023-08-25,2023-08-23,433,433,partial(<12mo data),0.469,1
FS2024A084,쉬즈 크리미널,She's a criminal,,,433,433,partial(<12mo data),0.467,1
FS2024A446,센티널,Sentinel,,,433,433,partial(<12mo data),0.467,1
FS20240341,사다코 디엑스,Sadako DX,2024-07-01,,433,433,partial(<12mo data),0.508,1
FS20236781,간호사가 풀어준 성욕해소,,2025-09-01,,433,372,partial(<12mo data),0.635,1
FS20247843,귤레귤레,Güle-Güle,2025-06-11,,433,433,partial(<12mo data),0.356,1
FS20252196,죽기 전에 한 번만,,,,433,433,partial(<12mo data),0.245,1
FS20253620,공유 자매,,,,433,433,partial(<12mo data),0.219,1
FS20258297,끝내주는 가슴의 육덕 새엄마,MAINITI PIXTUTARINIXTUTO,2025-10-11,,433,433,,0.589,2
FS2025A369,데저트 이스케이프,Escape,,,433,433,,0.289,2
FS2026A321,밤의 연가,Nighttime Warbles,,,433,433,partial(<12mo data),0.365,1
FS20240400,슈가,SUGAR,2026-01-21,,433,433,,0.411,1
FS20217725,아내가 옆에서 자고 있는데,,,,432,432,,0.475,1
FS2023C049,금의위: 황금 도난사건,The Missing of Tribute,2023-10-26,,432,432,partial(<12mo data),0.845,1
FS20256715,블러드 나이프,What You Wish For,,,432,432,partial(<12mo data),0.384,1
FS20236798,새엄마가 자지러진 거품 소프랜드,,2025-09-01,,432,392,,0.28,2
FS2025A150,추룡3,Chasing the Dragon 2,,,432,432,,0.505,2
FS20250417,엄마들 : 그녀들의 터질듯한 몸매,,2025-12-17,,432,432,,0.454,1
FS20252226,새엄마는 월 1회 나와의 정사를 원한다,,2026-04-07,,432,370,partial(<12mo data),0.407,1
FS19998600,에스코트 3,The Escort 3,,,431,431,partial(<12mo data),0.427,1
FS20149423,크랙다운,The Suppressor,,,431,431,partial(<12mo data),0.425,1
FS20149976,흔들리는 시선,A SIGHT FOR SORE EYES,,,431,431,partial(<12mo data),0.768,1
FS20223485,버섯 따는 장모님1,,2025-08-20,,431,0,partial(<12mo data),0.492,1
FS20216023,육덕진 제자 무삭제판,,2021-02-15,,431,87,,0.434,1
FS2023C764,황비홍vs소걸아,Kungfu Master Su: Red Lotus,,,431,431,partial(<12mo data),0.336,1
FS20235313,30대 숫처녀와 경험한 적 없는 섹스,,,,431,431,,0.385,1
FS20235937,신 울트라맨,Shin Ultraman,2023-12-06,,431,424,,0.29,1
FS20236769,새아들 정력 미쳤다,KYOUIKUMAMANOURA,2024-01-08,,431,431,,0.682,1
FS20255936,시아버지의 욕정 방출기,,2025-08-01,,431,431,,0.462,2
FS19848092,에너미라인,Lassiter,2019-07-23,2014-12-11,430,0,partial(<12mo data),1.0,1
FS20224388,몸빵녀,,2022-07-28,2022-07-28,430,430,partial(<12mo data),0.57,1
FS20230590,홍희관 - 쿵푸마스터,The Kung Fu Master,,,430,430,partial(<12mo data),0.709,1
